JunctionID,StreetIntersectCount,JunctionType,x,y
3588,3,Junction,-123.0929159,49.26616196
3589,2,Psudo,-123.092899,49.26678695
3590,2,Junction,-123.0928865,49.27274198
3591,2,Psudo,-123.0927989,49.24261097
3592,1,Dead end,-123.0927148,49.28465514
3593,3,Junction,-123.0926735,49.27359023
3594,3,Junction,-123.0924243,49.25727368
3595,3,Junction,-123.0921098,49.24865838
3596,3,Junction,-123.092089,49.24922465
3597,4,Junction,-123.0920562,49.25012861
3598,3,Junction,-123.091979,49.22452326
3599,4,Junction,-123.0920237,49.25103164
3600,3,Junction,-123.0919548,49.22548484
3601,4,Junction,-123.091991,49.25193613
3602,4,Junction,-123.0919575,49.25284063
3603,4,Junction,-123.0919266,49.25374657
3604,3,Junction,-123.0919664,49.27538508
3605,4,Junction,-123.0918924,49.25465139
3606,4,Junction,-123.0918598,49.25555588
3607,4,Junction,-123.0918277,49.25645451
3608,4,Junction,-123.0917989,49.25724802
3609,3,Junction,-123.0917931,49.2574278
3610,3,Junction,-123.0916991,49.27574494
3611,4,Junction,-123.091668,49.27660726
3612,4,Junction,-123.0916272,49.27751123
3613,4,Junction,-123.0915901,49.27842257
3614,3,Junction,-123.0915507,49.27932308
3615,3,Junction,-123.0915096,49.28022855
3616,4,Junction,-123.091465,49.28117914
3617,4,Junction,-123.0914267,49.28212833
3618,4,Junction,-123.0913864,49.28303193
3619,1,Dead end,-123.0912427,49.20577761
3620,3,Junction,-123.0913467,49.28393788
3621,4,Junction,-123.0911787,49.20790402
3622,4,Junction,-123.0911704,49.20817948
3623,4,Junction,-123.0910867,49.21100726
3624,1,Dead end,-123.0911732,49.27036907
3625,3,Junction,-123.0910606,49.21180754
3626,3,Junction,-123.091041,49.21260436
3627,2,Junction,-123.0911179,49.25791711
3628,4,Junction,-123.0910297,49.21299352
3629,3,Junction,-123.0910233,49.21394906
3630,3,Junction,-123.0910203,49.21415477
3631,4,Junction,-123.0911002,49.25882205
3632,4,Junction,-123.0910187,49.21483935
3633,4,Junction,-123.0910116,49.21562932
3634,4,Junction,-123.091084,49.25972653
3635,4,Junction,-123.0910697,49.26063032
3636,3,Junction,-123.0909864,49.21651873
3637,3,Junction,-123.0909849,49.21655158
3638,4,Junction,-123.0910548,49.26153472
3639,3,Junction,-123.0909703,49.21712675
3640,3,Junction,-123.0909636,49.21739009
3641,4,Junction,-123.091038,49.26248419
3642,4,Junction,-123.091024,49.26343365
3643,4,Junction,-123.0909377,49.21824987
3644,4,Junction,-123.0910099,49.26433814
3645,4,Junction,-123.0909153,49.21911968
3646,4,Junction,-123.0909961,49.26524266
3647,4,Junction,-123.0909818,49.2661469
3648,4,Junction,-123.0908904,49.21994723
3649,3,Junction,-123.0908785,49.22063762
3650,3,Junction,-123.0908702,49.22085282
3651,3,Junction,-123.0908502,49.22176017
3652,4,Junction,-123.0909098,49.25721124
3653,3,Junction,-123.0908445,49.22198987
3654,3,Junction,-123.0908284,49.22266402
3655,3,Junction,-123.0908264,49.22272126
3656,4,Junction,-123.0909029,49.2667701
3657,4,Junction,-123.090806,49.22356872
3658,4,Junction,-123.0907835,49.22450396
3659,4,Junction,-123.0907585,49.22546622
3660,3,Junction,-123.0908306,49.27123898
3661,3,Junction,-123.0907255,49.22650905
3662,2,Junction,-123.0907733,49.26786457
3663,4,Junction,-123.0906906,49.22736709
3664,3,Junction,-123.0906682,49.22827217
3665,4,Junction,-123.0906458,49.22917701
3666,3,Junction,-123.0906173,49.23008284
3667,4,Junction,-123.0905891,49.23098413
3668,4,Junction,-123.0905423,49.2328859
3669,3,Junction,-123.090492,49.23478375
3670,3,Junction,-123.090468,49.23568874
3671,3,Junction,-123.0904456,49.23654751
3672,3,Junction,-123.0904299,49.23701847
3673,3,Junction,-123.0903842,49.23830363
3674,4,Junction,-123.0903311,49.24030052
3675,3,Junction,-123.0903155,49.24085851
3676,3,Junction,-123.0902916,49.24170773
3677,4,Junction,-123.0902821,49.24255585
3678,4,Junction,-123.0902571,49.24352835
3679,3,Junction,-123.0902281,49.24455152
3680,3,Junction,-123.0902223,49.24471718
3681,4,Junction,-123.0901938,49.24557278
3682,2,Psudo,-123.0901442,49.22271174
3683,4,Junction,-123.0901728,49.24659229
3684,4,Junction,-123.0901451,49.2476143
3685,4,Junction,-123.0901417,49.24863704
3686,2,Junction,-123.0901886,49.27571766
3687,4,Junction,-123.0901209,49.24919248
3688,4,Junction,-123.0900869,49.25009849
3689,4,Junction,-123.0900529,49.25100163
3690,4,Junction,-123.0900181,49.25190613
3691,4,Junction,-123.0899841,49.2528106
3692,4,Junction,-123.0899497,49.25371489
3693,4,Junction,-123.0899166,49.25462027
3694,4,Junction,-123.0898825,49.25552476
3695,4,Junction,-123.0898497,49.25642342
3696,1,Dead end,-123.0898709,49.27003675
3697,4,Junction,-123.0898386,49.25671196
3698,4,Junction,-123.0897157,49.27657309
3699,4,Junction,-123.0895627,49.21102923
3700,4,Junction,-123.0896746,49.27747514
3701,4,Junction,-123.0896375,49.27837509
3702,3,Junction,-123.0895183,49.21297673
3703,4,Junction,-123.0896007,49.27927911
3704,4,Junction,-123.0895623,49.28018681
3705,4,Junction,-123.0895153,49.28114295
3706,3,Junction,-123.0894867,49.2710123
3707,3,Junction,-123.0893793,49.22545008
3708,4,Junction,-123.0894746,49.28209229
3709,4,Junction,-123.0894032,49.25714943
3710,4,Junction,-123.0894351,49.2829965
3711,4,Junction,-123.0893101,49.22734898
3712,4,Junction,-123.0893954,49.28390206
3713,2,Psudo,-123.0892539,49.20806799
3714,1,Dead end,-123.0893818,49.28421479
3715,3,Junction,-123.0892357,49.20834276
3716,4,Junction,-123.0892672,49.22913724
3717,1,Dead end,-123.0892592,49.22938658
3718,3,Junction,-123.0892571,49.23286527
3719,1,Dead end,-123.0892296,49.23036276
3720,4,Junction,-123.0892129,49.23096797
3721,3,Junction,-123.0892213,49.23653127
3722,3,Junction,-123.0892167,49.23476541
3723,1,Dead end,-123.0892632,49.27157725
3724,4,Junction,-123.0891747,49.23828576
3725,3,Junction,-123.0891554,49.23286634
3726,4,Junction,-123.0891862,49.25790132
3727,4,Junction,-123.0891667,49.25880597
3728,3,Junction,-123.0891151,49.24029107
3729,4,Junction,-123.0891478,49.25971098
3730,4,Junction,-123.0891333,49.26061544
3731,4,Junction,-123.0891192,49.26151951
3732,4,Junction,-123.0891035,49.2624681
3733,4,Junction,-123.0890886,49.26341806
3734,4,Junction,-123.0890747,49.26432249
3735,4,Junction,-123.0890606,49.26522709
3736,3,Junction,-123.0890582,49.27209614
3737,3,Junction,-123.0890466,49.26613161
3738,2,Junction,-123.0890429,49.26757473
3739,4,Junction,-123.0890382,49.26667086
3740,1,Dead end,-123.0888255,49.26831719
3741,1,Dead end,-123.0886363,49.23380871
3742,3,Junction,-123.0882177,49.21105011
3743,3,Junction,-123.0881761,49.21199859
3744,4,Junction,-123.0881344,49.21295237
3745,3,Junction,-123.088104,49.23475354
3746,3,Junction,-123.0880654,49.2226824
3747,4,Junction,-123.0880789,49.23565573
3748,4,Junction,-123.0880443,49.22353187
3749,4,Junction,-123.0880061,49.21387813
3750,4,Junction,-123.0880231,49.2244865
3751,4,Junction,-123.0880259,49.23651375
3752,4,Junction,-123.0879687,49.22543428
3753,4,Junction,-123.0879774,49.23827045
3754,4,Junction,-123.0879537,49.2402805
3755,4,Junction,-123.0879303,49.22733152
3756,4,Junction,-123.0879396,49.2408382
3757,4,Junction,-123.0878815,49.21476117
3758,4,Junction,-123.0879178,49.24168871
3759,4,Junction,-123.0878863,49.22912156
3760,3,Junction,-123.0878608,49.21559524
3761,4,Junction,-123.0878921,49.24253833
3762,4,Junction,-123.0878366,49.21650106
3763,3,Junction,-123.0878724,49.24326845
3764,3,Junction,-123.0878662,49.24350356
3765,4,Junction,-123.0878129,49.21734961
3766,3,Junction,-123.0878316,49.23095056
3767,3,Junction,-123.0878343,49.24469235
3768,4,Junction,-123.0877863,49.21822028
3769,4,Junction,-123.0878132,49.24548755
3770,4,Junction,-123.0877606,49.21906269
3771,3,Junction,-123.0877742,49.23284896
3772,4,Junction,-123.0877873,49.24657443
3773,3,Junction,-123.087734,49.2199118
3774,4,Junction,-123.0877582,49.24753805
3775,4,Junction,-123.0877507,49.2486091
3776,4,Junction,-123.0877304,49.24916047
3777,2,Psudo,-123.0876477,49.22194321
3778,4,Junction,-123.0876961,49.2500605
3779,4,Junction,-123.0876627,49.25096409
3780,4,Junction,-123.0876286,49.2518677
3781,4,Junction,-123.0875944,49.25277172
3782,4,Junction,-123.0875611,49.25367578
3783,4,Junction,-123.0875279,49.25458125
3784,3,Junction,-123.0874913,49.25548793
3785,3,Junction,-123.0874863,49.25561652
3786,3,Junction,-123.0874603,49.25638616
3787,3,Junction,-123.0874352,49.25706934
3788,3,Junction,-123.0874295,49.27066526
3789,3,Junction,-123.0874223,49.27466321
3790,2,Psudo,-123.0873824,49.27564504
3791,4,Junction,-123.0873425,49.27653103
3792,4,Junction,-123.0873068,49.27743539
3793,4,Junction,-123.0872503,49.25793131
3794,4,Junction,-123.0872714,49.27834178
3795,4,Junction,-123.0872324,49.2587905
3796,4,Junction,-123.0872134,49.25969496
3797,3,Junction,-123.0872,49.25705964
3798,4,Junction,-123.0871988,49.26059962
3799,4,Junction,-123.0872235,49.27923808
3800,4,Junction,-123.0871761,49.26150391
3801,4,Junction,-123.0871624,49.26245259
3802,4,Junction,-123.0871902,49.28014113
3803,4,Junction,-123.0871425,49.26340241
3804,4,Junction,-123.0871234,49.2643069
3805,4,Junction,-123.0871423,49.28109649
3806,3,Junction,-123.0871045,49.26521176
3807,4,Junction,-123.0871028,49.28204664
3808,2,Psudo,-123.0869571,49.22057835
3809,4,Junction,-123.087065,49.28295213
3810,2,Junction,-123.0870373,49.28355072
3811,3,Junction,-123.0870012,49.27174906
3812,3,Junction,-123.0869122,49.23650168
3813,3,Junction,-123.0868983,49.23283647
3814,3,Junction,-123.086874,49.23378751
3815,4,Junction,-123.0868648,49.2382565
3816,3,Junction,-123.0868038,49.2402743
3817,3,Junction,-123.0868295,49.28204213
3818,2,Junction,-123.0867153,49.27258534
3819,3,Junction,-123.0866179,49.22541998
3820,3,Junction,-123.0866246,49.24325835
3821,3,Junction,-123.0866473,49.26621359
3822,4,Junction,-123.0865492,49.22731367
3823,3,Junction,-123.0865628,49.2454738
3824,4,Junction,-123.0865052,49.22910432
3825,1,Dead end,-123.0864985,49.2293514
3826,2,Junction,-123.0864895,49.26720346
3827,3,Junction,-123.0860283,49.2402691
3828,3,Junction,-123.0860677,49.2742127
3829,3,Junction,-123.0860094,49.24082488
3830,3,Junction,-123.0859808,49.24167539
3831,4,Junction,-123.0859579,49.24252506
3832,4,Junction,-123.0859372,49.24325961
3833,3,Junction,-123.085919,49.24392139
3834,3,Junction,-123.0858996,49.24462394
3835,4,Junction,-123.0858765,49.24546674
3836,3,Junction,-123.0857747,49.21108713
3837,3,Junction,-123.0857996,49.2364883
3838,4,Junction,-123.0858564,49.27040019
3839,3,Junction,-123.0858175,49.24858617
3840,4,Junction,-123.0858123,49.24655016
3841,4,Junction,-123.085797,49.24912939
3842,4,Junction,-123.0857302,49.21199022
3843,4,Junction,-123.0857513,49.23824607
3844,4,Junction,-123.0857594,49.24751744
3845,4,Junction,-123.0857626,49.25003185
3846,4,Junction,-123.0856864,49.2129079
3847,4,Junction,-123.085681,49.21382304
3848,3,Junction,-123.0856749,49.21472661
3849,3,Junction,-123.0857248,49.2485851
3850,4,Junction,-123.0857286,49.25093594
3851,3,Junction,-123.0856911,49.2402669
3852,4,Junction,-123.0856941,49.25183719
3853,4,Junction,-123.0856604,49.25274059
3854,4,Junction,-123.0856295,49.25364503
3855,3,Junction,-123.0855875,49.25455099
3856,4,Junction,-123.085586,49.25472874
3857,3,Junction,-123.0855586,49.25545339
3858,3,Junction,-123.0854754,49.21645958
3859,4,Junction,-123.0855259,49.25635552
3860,4,Junction,-123.0854528,49.2173189
3861,3,Junction,-123.0855024,49.25699009
3862,3,Junction,-123.0854298,49.21820862
3863,3,Junction,-123.0853051,49.22265064
3864,4,Junction,-123.0852842,49.22349483
3865,3,Junction,-123.0853361,49.25698334
3866,4,Junction,-123.0852611,49.22445529
3867,4,Junction,-123.0853155,49.25787033
3868,2,Psudo,-123.0852389,49.22190814
3869,2,Psudo,-123.0852315,49.21903086
3870,4,Junction,-123.0852973,49.25877487
3871,4,Junction,-123.0852374,49.22540325
3872,4,Junction,-123.0852783,49.2596788
3873,2,Psudo,-123.0851967,49.21987391
3874,4,Junction,-123.0852593,49.26058381
3875,2,Psudo,-123.0851729,49.2205514
3876,4,Junction,-123.0852403,49.26148824
3877,4,Junction,-123.0851703,49.22729571
3878,4,Junction,-123.0852212,49.26243698
3879,4,Junction,-123.0852015,49.26338643
3880,4,Junction,-123.0851249,49.22908635
3881,4,Junction,-123.0851832,49.26429047
3882,1,Dead end,-123.0851181,49.22933355
3883,2,Junction,-123.0851657,49.26519638
3884,3,Junction,-123.0849765,49.2764879
3885,4,Junction,-123.0849364,49.27739311
3886,2,Psudo,-123.0849029,49.26587994
3887,3,Junction,-123.0848942,49.27829357
3888,3,Junction,-123.0847799,49.23281016
3889,3,Junction,-123.0848562,49.27919712
3890,4,Junction,-123.0847679,49.23471328
3891,4,Junction,-123.0847586,49.23376224
3892,4,Junction,-123.0847445,49.2356178
3893,3,Junction,-123.0848138,49.28010309
3894,4,Junction,-123.0847699,49.28105345
3895,4,Junction,-123.0846862,49.23647536
3896,3,Junction,-123.084733,49.28200494
3897,1,Dead end,-123.0847053,49.2677639
3898,4,Junction,-123.0846378,49.23823222
3899,3,Junction,-123.0845782,49.24025917
3900,2,Psudo,-123.0844156,49.27021927
3901,3,Junction,-123.0841859,49.20876898
3902,1,Dead end,-123.0841412,49.21198002
3903,2,Psudo,-123.0840998,49.20850239
3904,3,Junction,-123.0841006,49.24025619
3905,3,Junction,-123.0840443,49.21111295
3906,4,Junction,-123.0840124,49.24251033
3907,3,Junction,-123.0839919,49.24324369
3908,3,Junction,-123.0839742,49.24390662
3909,4,Junction,-123.0839543,49.24460989
3910,4,Junction,-123.0839336,49.24544916
3911,3,Junction,-123.0839054,49.246527
3912,3,Junction,-123.0838572,49.22538614
3913,3,Junction,-123.0838884,49.24749738
3914,3,Junction,-123.0838846,49.24773082
3915,4,Junction,-123.0838758,49.24856377
3916,3,Junction,-123.0838381,49.22784421
3917,3,Junction,-123.0839281,49.28264969
3918,4,Junction,-123.0838616,49.24909684
3919,3,Junction,-123.0838123,49.22727849
3920,3,Junction,-123.0838082,49.22906962
3921,3,Junction,-123.0838279,49.25000178
3922,4,Junction,-123.0837953,49.25090443
3923,3,Junction,-123.0838262,49.26999569
3924,2,Psudo,-123.0838053,49.27004877
3925,4,Junction,-123.0837603,49.25180709
3926,4,Junction,-123.0837261,49.25270972
3927,3,Junction,-123.0836927,49.25361811
3928,4,Junction,-123.0836855,49.25384204
3929,3,Junction,-123.0836608,49.25451778
3930,4,Junction,-123.0836266,49.25542179
3931,3,Junction,-123.0835727,49.23646213
3932,4,Junction,-123.0835926,49.25632602
3933,4,Junction,-123.0835273,49.23821773
3934,3,Junction,-123.0834657,49.240252
3935,4,Junction,-123.0834835,49.25690782
3936,4,Junction,-123.0833827,49.25785413
3937,4,Junction,-123.0833636,49.25875917
3938,4,Junction,-123.0833447,49.25966352
3939,4,Junction,-123.0833245,49.26056805
3940,3,Junction,-123.0832387,49.21112574
3941,4,Junction,-123.0833057,49.26147261
3942,4,Junction,-123.0832863,49.26242167
3943,4,Junction,-123.0832667,49.26337128
3944,3,Junction,-123.0832487,49.26427499
3945,3,Junction,-123.0832647,49.27736745
3946,4,Junction,-123.0831546,49.21286183
3947,4,Junction,-123.0831434,49.21466713
3948,4,Junction,-123.083134,49.2138037
3949,3,Junction,-123.0831292,49.2155427
3950,4,Junction,-123.0831131,49.21641839
3951,3,Junction,-123.0830939,49.21729002
3952,4,Junction,-123.0830759,49.21816149
3953,3,Junction,-123.0830452,49.21900315
3954,3,Junction,-123.0830229,49.21960968
3955,3,Junction,-123.0830137,49.21984126
3956,4,Junction,-123.0829888,49.22051812
3957,4,Junction,-123.0829354,49.22187194
3958,3,Junction,-123.0829088,49.22261735
3959,4,Junction,-123.082878,49.22346253
3960,3,Junction,-123.0828385,49.2244276
3961,2,Psudo,-123.0829024,49.26549637
3962,3,Junction,-123.0827999,49.22537507
3963,3,Junction,-123.0828155,49.2402478
3964,4,Junction,-123.082729,49.24249982
3965,4,Junction,-123.0827099,49.24460383
3966,4,Junction,-123.082683,49.22907776
3967,3,Junction,-123.0827395,49.27323812
3968,4,Junction,-123.0826892,49.24544289
3969,3,Junction,-123.0826687,49.24652769
3970,3,Junction,-123.0826971,49.27424524
3971,2,Junction,-123.0826196,49.22782893
3972,3,Junction,-123.0826204,49.23088564
3973,4,Junction,-123.0826467,49.24771904
3974,3,Junction,-123.0826317,49.24854985
3975,3,Junction,-123.0826298,49.27579653
3976,4,Junction,-123.0825553,49.23278259
3977,3,Junction,-123.0826332,49.28006997
3978,3,Junction,-123.0825239,49.23373314
3979,4,Junction,-123.0825854,49.27682524
3980,3,Junction,-123.082498,49.23462052
3981,3,Junction,-123.0824963,49.23468676
3982,3,Junction,-123.0825661,49.2773527
3983,3,Junction,-123.0824681,49.23559078
3984,4,Junction,-123.0824603,49.23644904
3985,4,Junction,-123.0824131,49.23820311
3986,2,Junction,-123.0823631,49.22620459
3987,2,Junction,-123.0823367,49.22701531
3988,3,Junction,-123.0823525,49.24024465
3989,4,Junction,-123.0824069,49.28101461
3990,4,Junction,-123.0823638,49.28195896
3991,3,Junction,-123.0823396,49.28252811
3992,1,Dead end,-123.0822798,49.27825608
3993,1,Dead end,-123.0822401,49.27916192
3994,1,Dead end,-123.082126,49.21197546
3995,2,Junction,-123.0821101,49.20951661
3996,3,Junction,-123.0820774,49.2111161
3997,3,Junction,-123.081942,49.24854167
3998,3,Junction,-123.0819355,49.24652363
3999,4,Junction,-123.0819241,49.24906681
4000,4,Junction,-123.0818952,49.24771049
4001,3,Junction,-123.0818909,49.24997074
4002,3,Junction,-123.0818685,49.24854077
4003,4,Junction,-123.0818574,49.25087474
4004,4,Junction,-123.0818275,49.251777
4005,3,Junction,-123.0817923,49.2526811
4006,2,Psudo,-123.0817116,49.20870442
4007,4,Junction,-123.0817796,49.25294808
4008,3,Junction,-123.0817582,49.2535845
4009,4,Junction,-123.0817271,49.25448856
4010,4,Junction,-123.0816935,49.25539306
4011,3,Junction,-123.0815977,49.21640952
4012,4,Junction,-123.08166,49.25629511
4013,4,Junction,-123.0815752,49.2181503
4014,3,Junction,-123.0816387,49.25683258
4015,2,Psudo,-123.0816469,49.26970091
4016,3,Junction,-123.0815578,49.21960008
4017,3,Junction,-123.0815589,49.22184952
4018,3,Junction,-123.0815296,49.2402391
4019,4,Junction,-123.0814966,49.22345031
4020,3,Junction,-123.0814191,49.22534838
4021,3,Junction,-123.0814671,49.25682563
4022,4,Junction,-123.0814463,49.25783895
4023,1,Dead end,-123.0814663,49.27156082
4024,4,Junction,-123.0814278,49.25874326
4025,2,Junction,-123.081438,49.27081152
4026,3,Junction,-123.081439,49.27318716
4027,4,Junction,-123.0814095,49.2596477
4028,3,Junction,-123.081411,49.26975524
4029,3,Junction,-123.081414,49.27408819
4030,4,Junction,-123.0813902,49.26055291
4031,3,Junction,-123.0814046,49.26964559
4032,3,Junction,-123.0814103,49.27422149
4033,3,Junction,-123.0813481,49.23643492
4034,2,Junction,-123.0813322,49.22780872
4035,4,Junction,-123.0813577,49.24543596
4036,4,Junction,-123.0813405,49.24248895
4037,4,Junction,-123.0813716,49.26145689
4038,4,Junction,-123.0813001,49.2290594
4039,4,Junction,-123.0813254,49.24459686
4040,3,Junction,-123.0813741,49.27577317
4041,4,Junction,-123.0813517,49.26240646
4042,3,Junction,-123.0813232,49.2465204
4043,3,Junction,-123.0813711,49.27590208
4044,4,Junction,-123.0812996,49.23818862
4045,4,Junction,-123.0813552,49.2768096
4046,3,Junction,-123.081333,49.26335554
4047,4,Junction,-123.081347,49.27733186
4048,2,Psudo,-123.0813203,49.2670217
4049,4,Junction,-123.0813139,49.26426003
4050,4,Junction,-123.0813296,49.27823997
4051,4,Junction,-123.0812942,49.26522552
4052,4,Junction,-123.0812366,49.23086537
4053,3,Junction,-123.0812918,49.26607002
4054,4,Junction,-123.0813088,49.27913959
4055,3,Junction,-123.0812398,49.24023754
4056,4,Junction,-123.0812841,49.28003983
4057,4,Junction,-123.0812666,49.28099154
4058,3,Junction,-123.0812488,49.28193813
4059,4,Junction,-123.0811672,49.23276243
4060,3,Junction,-123.0812417,49.28230978
4061,3,Junction,-123.0812338,49.28264318
4062,4,Junction,-123.0811063,49.23484313
4063,3,Junction,-123.0810595,49.23643133
4064,1,Dead end,-123.0808327,49.20781347
4065,3,Junction,-123.0808127,49.20878072
4066,3,Junction,-123.0807384,49.20906065
4067,3,Junction,-123.0807295,49.20950522
4068,3,Junction,-123.0807173,49.21011109
4069,3,Junction,-123.080697,49.2111045
4070,1,Dead end,-123.08072,49.27407914
4071,4,Junction,-123.0802191,49.22047497
4072,1,Dead end,-123.0803035,49.27407417
4073,3,Junction,-123.0802429,49.24023283
4074,3,Junction,-123.0802335,49.23642011
4075,4,Junction,-123.080167,49.22182852
4076,4,Junction,-123.0801865,49.23817454
4077,4,Junction,-123.0801873,49.24247918
4078,4,Junction,-123.0801421,49.21958955
4079,4,Junction,-123.0801149,49.2137822
4080,4,Junction,-123.0801008,49.21464707
4081,4,Junction,-123.0801061,49.22342465
4082,4,Junction,-123.0801351,49.24459082
4083,4,Junction,-123.0800857,49.2155287
4084,3,Junction,-123.0801255,49.24023219
4085,4,Junction,-123.0800761,49.21640259
4086,4,Junction,-123.0801143,49.24542968
4087,4,Junction,-123.0800534,49.21814109
4088,3,Junction,-123.0800794,49.24645464
4089,3,Junction,-123.0800773,49.2465143
4090,4,Junction,-123.0800356,49.22532344
4091,3,Junction,-123.0800099,49.22616168
4092,3,Junction,-123.0800439,49.24752469
4093,3,Junction,-123.0800387,49.24768953
4094,3,Junction,-123.0799831,49.22697261
4095,4,Junction,-123.0800119,49.2485196
4096,3,Junction,-123.0799591,49.22769396
4097,4,Junction,-123.079991,49.24903585
4098,3,Junction,-123.0799565,49.2277753
4099,4,Junction,-123.0799588,49.2499406
4100,4,Junction,-123.0799145,49.22904109
4101,3,Junction,-123.0798839,49.21109813
4102,3,Junction,-123.0799825,49.27588188
4103,3,Junction,-123.0799873,49.28281119
4104,4,Junction,-123.0798682,49.21195703
4105,4,Junction,-123.0799261,49.2508441
4106,1,Dead end,-123.079986,49.28805608
4107,3,Junction,-123.0799654,49.27678731
4108,2,Psudo,-123.0799747,49.28324935
4109,4,Junction,-123.0798508,49.21284848
4110,3,Junction,-123.0798922,49.25174674
4111,4,Junction,-123.0798498,49.23084559
4112,4,Junction,-123.0798819,49.2520586
4113,3,Junction,-123.079859,49.25265837
4114,4,Junction,-123.0798263,49.25355485
4115,4,Junction,-123.0797812,49.23274133
4116,1,Dead end,-123.0798311,49.27316565
4117,4,Junction,-123.0797929,49.25445931
4118,4,Junction,-123.0797591,49.25536388
4119,4,Junction,-123.0797182,49.2348234
4120,4,Junction,-123.0797256,49.25626794
4121,3,Junction,-123.0796524,49.21109617
4122,1,Dead end,-123.0797355,49.27149004
4123,3,Junction,-123.0797072,49.25675436
4124,3,Junction,-123.0796706,49.23641212
4125,2,Psudo,-123.0796135,49.25872891
4126,1,Dead end,-123.0794475,49.26098947
4127,2,Junction,-123.0794635,49.2749656
4128,3,Junction,-123.0794382,49.26144114
4129,3,Junction,-123.0794375,49.27587395
4130,1,Dead end,-123.0794074,49.26288829
4131,3,Junction,-123.0793979,49.26334063
4132,4,Junction,-123.0793797,49.26424484
4133,4,Junction,-123.0793634,49.26519215
4134,3,Junction,-123.0793446,49.26605336
4135,1,Dead end,-123.0792448,49.208913
4136,3,Junction,-123.0792768,49.27677804
4137,3,Junction,-123.0792611,49.27730717
4138,3,Junction,-123.0792494,49.27767702
4139,1,Dead end,-123.0791289,49.21009781
4140,3,Junction,-123.0791283,49.21109175
4141,3,Junction,-123.0792335,49.2782033
4142,3,Junction,-123.0792231,49.27857732
4143,3,Junction,-123.0792089,49.27910819
4144,3,Junction,-123.0791931,49.27948959
4145,3,Junction,-123.0791822,49.28001511
4146,2,Junction,-123.0791017,49.23640574
4147,3,Junction,-123.0791678,49.28039301
4148,3,Junction,-123.0790889,49.23687828
4149,3,Junction,-123.0791519,49.28292221
4150,4,Junction,-123.079143,49.28111283
4151,3,Junction,-123.0790655,49.2377205
4152,3,Junction,-123.0790527,49.23816524
4153,3,Junction,-123.0790415,49.23856248
4154,4,Junction,-123.0791044,49.28228858
4155,3,Junction,-123.0790181,49.23939638
4156,4,Junction,-123.0789586,49.24022572
4157,3,Junction,-123.078874,49.21958011
4158,4,Junction,-123.0788977,49.24251915
4159,4,Junction,-123.0788403,49.2204542
4160,3,Junction,-123.0788446,49.24458142
4161,4,Junction,-123.0787896,49.22181012
4162,3,Junction,-123.0788568,49.26876442
4163,4,Junction,-123.0788175,49.2696785
4164,4,Junction,-123.0787295,49.22340763
4165,3,Junction,-123.0786959,49.21026166
4166,4,Junction,-123.0786567,49.22530576
4167,1,Dead end,-123.0786414,49.22577708
4168,4,Junction,-123.0786896,49.27148385
4169,4,Junction,-123.0786639,49.27315036
4170,4,Junction,-123.0786432,49.27405303
4171,3,Junction,-123.0785505,49.21639331
4172,4,Junction,-123.0786275,49.27495496
4173,4,Junction,-123.0785312,49.21813178
4174,3,Junction,-123.0785332,49.2290227
4175,3,Junction,-123.0784992,49.21108644
4176,4,Junction,-123.0786013,49.27586212
4177,3,Junction,-123.0785112,49.21957722
4178,3,Junction,-123.0785832,49.27676859
4179,4,Junction,-123.0784696,49.23073918
4180,2,Junction,-123.0785175,49.2669517
4181,4,Junction,-123.0783963,49.23272555
4182,4,Junction,-123.0783325,49.23480374
4183,3,Junction,-123.0782582,49.23686674
4184,3,Junction,-123.0782023,49.24457631
4185,3,Junction,-123.0781802,49.24542322
4186,3,Junction,-123.0780786,49.24849766
4187,4,Junction,-123.0780604,49.24900663
4188,4,Junction,-123.0780269,49.24990976
4189,3,Junction,-123.0779926,49.25081313
4190,4,Junction,-123.0779805,49.25117253
4191,3,Junction,-123.0779608,49.25171498
4192,4,Junction,-123.0779351,49.2526206
4193,4,Junction,-123.0779014,49.25352506
4194,3,Junction,-123.0778237,49.21108073
4195,1,Dead end,-123.0778043,49.21198339
4196,4,Junction,-123.0778631,49.25442961
4197,3,Junction,-123.0777895,49.21159515
4198,4,Junction,-123.0778303,49.25533413
4199,4,Junction,-123.0777974,49.25623829
4200,3,Junction,-123.077782,49.25667613
4201,3,Junction,-123.077675,49.24021083
4202,4,Junction,-123.0776107,49.2425108
4203,3,Junction,-123.077597,49.25666838
4204,3,Junction,-123.0775557,49.2445716
4205,4,Junction,-123.0775721,49.25780997
4206,4,Junction,-123.0775574,49.25871242
4207,3,Junction,-123.0775561,49.25856244
4208,4,Junction,-123.0775397,49.25961654
4209,4,Junction,-123.0774597,49.22043377
4210,4,Junction,-123.0775218,49.26052118
4211,4,Junction,-123.0775036,49.26142528
4212,4,Junction,-123.0774852,49.26237559
4213,4,Junction,-123.0774074,49.22179194
4214,4,Junction,-123.0774669,49.2633243
4215,4,Junction,-123.077449,49.26422978
4216,4,Junction,-123.0774298,49.26517947
4217,4,Junction,-123.0773467,49.22339014
4218,1,Dead end,-123.0773244,49.20960633
4219,3,Junction,-123.077412,49.26603708
4220,3,Junction,-123.0774075,49.26626038
4221,4,Junction,-123.0773935,49.26694203
4222,3,Junction,-123.0773761,49.26784718
