StrID,streetName,StartX,StartY,MidX,MidY,EndX,EndY,DeadEndX,DeadEndY
6328,W 36TH AV,-123.185272541,49.2395184961,-123.186723866,49.239524264,-123.188175192,49.239530032,0,0
6496,W 39TH AV,-123.185292057,49.2364323931,-123.186043484,49.2364347648,-123.186794911,49.2364368803,0,0
6235,TANNER ST,-123.030560863,49.2437456711,-123.029114993,49.2431717776,-123.027673298,49.2425837197,0,0
6130,CROWLEY DRIVE,-123.030622217,49.2366267045,-123.030176873,49.2364324925,-123.02973153,49.2362382805,0,0
6295,W KING EDWARD AV,-123.181870286,49.2500421082,-123.182650504,49.2500452509,-123.183430721,49.2500483936,0,0
6285,W 47TH AV,-123.18205943,49.2293336893,-123.183751954,49.2293449398,-123.185444479,49.2293561902,0,0
6070,W 16TH AV,-123.180062483,49.2578473165,-123.180421904,49.2578529484,-123.180781326,49.2578585804,0,0
6266,W 28TH AV,-123.181897596,49.2471003628,-123.183547832,49.2471077315,-123.185198065,49.2471154665,0,0
6160,ETON ST,-123.027649064,49.2876981941,-123.026659808,49.2876970195,-123.025670552,49.287695845,0,0
6372,E 25TH AV,-123.026240208,49.2479017297,-123.024984059,49.2478968045,-123.023727908,49.2478926841,0,0
6264,W 27TH AV,-123.181791378,49.2480487898,-123.182620898,49.2480518502,-123.183450419,49.2480549107,0,0
6330,W 38TH AV,-123.185285712,49.2375750063,-123.186735392,49.2375800494,-123.188185072,49.2375851979,0,0
6367,E 1ST AV,-123.027910675,49.2694612583,-123.026647257,49.2694582799,-123.025383838,49.2694553016,0,0
6152,E 49TH AV,-123.028131522,49.2232457163,-123.027170001,49.2226778333,-123.026133575,49.2222652615,0,0
6530,ASH ST,-123.118284486,49.2524444234,-123.118303377,49.2519924691,-123.118322355,49.2515405184,0,0
6514,YALE ST,-123.025662667,49.2906801173,-123.024528665,49.2906796294,-123.023394663,49.2906791415,0,0
6509,WELLINGTON AV,-123.026161463,49.2384359988,-123.0256655,49.2382322633,-123.025169537,49.2380285278,0,0
6234,SW MARINE DRIVE,-123.182045463,49.2301491769,-123.183762918,49.2301985777,-123.185418755,49.2306411419,0,0
6417,KASLO ST,-123.047054377,49.2523535738,-123.047059127,49.2519347053,-123.047063885,49.2515158368,0,0
6296,W KING EDWARD AV,-123.183430721,49.2500483936,-123.184300585,49.2500518824,-123.185170451,49.2500551892,0,0
6320,W 23RD AV,-123.185150831,49.251955661,-123.186601631,49.2519621042,-123.188052432,49.2519686681,0,0
6071,W 16TH AV,-123.180781326,49.2578585804,-123.181289441,49.2578662476,-123.181797556,49.2578739148,0,0
6498,W 41ST AV,-123.185323594,49.2347606635,-123.186074831,49.2347612122,-123.186826068,49.2347617606,0,0
6467,SOPHIA ST,-123.098546399,49.2529420318,-123.098562749,49.2524903925,-123.098579902,49.252038783,0,0
6123,CAROLINA ST,-123.091926598,49.2537465701,-123.091941559,49.2532935823,-123.091957497,49.2528406278,0,0
6416,INVERNESS ST,-123.079858961,49.2526583675,-123.079870439,49.2523584859,-123.079881918,49.2520586042,0,0
6222,PRINCE ALBERT ST,-123.087561116,49.2536757775,-123.08757789,49.2532237556,-123.087594366,49.2527717227,0,0
6546,HIGHBURY ST,-123.1880354,49.2537762598,-123.188039575,49.253323997,-123.188043467,49.2528717317,0,0
6364,DUNBAR ST,-123.185123783,49.2546695993,-123.185128303,49.254217362,-123.185132823,49.2537651248,0,0
6317,W 20TH AV,-123.185123783,49.2546695993,-123.186575017,49.2546753781,-123.188026251,49.2546811944,0,0
6507,WELLINGTON AV,-123.027113186,49.2388276832,-123.026637462,49.2386315085,-123.026161463,49.2384359988,0,0
6301,WELLINGTON AV,-123.028116369,49.2392367279,-123.027614202,49.2390336166,-123.027113186,49.2388276832,0,0
6485,W 12TH AV,-123.183867664,49.2616126949,-123.184896091,49.2616289806,-123.185924518,49.2616452663,0,0
6479,VANNESS AV,-123.028135488,49.2365202674,-123.027164018,49.236072654,-123.026192547,49.2356250406,0,0
6505,W BROADWAY,-123.183770412,49.2643259214,-123.184805871,49.2643422916,-123.18584133,49.2643586618,0,0
6180,KASLO ST,-123.047044852,49.2531914025,-123.047049619,49.2527724882,-123.047054377,49.2523535738,0,0
6158,E PENDER ST,-123.028308132,49.2801939292,-123.026995094,49.2801928552,-123.025682056,49.2801917812,0,0
6293,W 8TH AV,-123.181795359,49.2651631986,-123.182766892,49.2651772301,-123.183738403,49.2651928766,0,0
6350,CAMBIE ST,-123.115221671,49.2529840126,-123.115239502,49.2525566447,-123.115257333,49.2521292769,0,0
6436,MONMOUTH AV,-123.025076867,49.2395859024,-123.024351681,49.239583875,-123.023626495,49.2395815666,0,0
6159,EAST BOULEVARD,-123.152498007,49.2544823252,-123.152516527,49.2538720238,-123.152535046,49.2532617225,0,0
6302,WELLINGTON AV,-123.029093824,49.2396416585,-123.028605096,49.2394391932,-123.028116369,49.2392367279,0,0
6226,QUEBEC ST,-123.10280989,49.2537250738,-123.102830459,49.2532283647,-123.102851333,49.2527316684,0,0
6208,MOSCROP ST,-123.028009969,49.2437771714,-123.027516179,49.2435245397,-123.026996608,49.2433114783,0,0
6487,W 14TH AV,-123.183932227,49.2598061362,-123.184968625,49.2598214284,-123.186005024,49.2598367207,0,0
6469,ST. GEORGE ST,-123.093893201,49.2528709949,-123.093909083,49.2524189582,-123.09392496,49.2519669213,0,0
6352,CAMERON AV,-123.183572332,49.2727942932,-123.18454325,49.2728670098,-123.185528489,49.2728830458,0,0
6279,W 3RD AV,-123.18164712,49.2694471101,-123.182614171,49.2694624747,-123.183581222,49.2694778393,0,0
6513,WINDSOR ST,-123.083726121,49.2527097181,-123.083742873,49.2522583894,-123.083760281,49.2518070856,0,0
6306,WINDSOR ST,-123.083685491,49.253842039,-123.083689102,49.2537300769,-123.083692712,49.2536181148,0,0
6138,E 23RD AV,-123.028518976,49.2496681941,-123.027374583,49.2496786523,-123.02623019,49.2496891106,0,0
6204,MCGILL ST,-123.027309461,49.2886931132,-123.0264888,49.2886921634,-123.025668139,49.2886912136,0,0
6185,LAUREL ST,-123.124479787,49.2543748378,-123.124495578,49.2539234704,-123.124515045,49.2534722463,0,0
6439,MOSCROP ST,-123.024934698,49.2425672082,-123.024319924,49.2425666135,-123.023705171,49.2425616552,0,0
6478,VANNESS AV,-123.026899443,49.2364012309,-123.025263146,49.2356549607,-123.02362685,49.2349086905,0,0
6458,QUESNEL DRIVE,-123.176586178,49.2541821016,-123.176407245,49.2539548856,-123.176228312,49.2537276695,0,0
6354,CARNARVON ST,-123.172859578,49.2546189954,-123.172864307,49.2541663576,-123.172869032,49.2537137198,0,0
6287,W 49TH AV,-123.182160834,49.2274503077,-123.183817717,49.2274618886,-123.185474599,49.2274734696,0,0
6353,CAMOSUN ST,-123.196573565,49.254712241,-123.196577183,49.2542604442,-123.19658097,49.2538086489,0,0
6133,CROWN ST,-123.193547311,49.2556055837,-123.193551134,49.2551532881,-123.193555826,49.2547010007,0,0
6189,MACKENZIE ST,-123.170085853,49.2555108956,-123.170090799,49.255058775,-123.170095732,49.2546066542,0,0
6327,W 35TH AV,-123.185264384,49.2404670589,-123.186713172,49.2404718952,-123.18816196,49.2404767314,0,0
6343,ARBOR AV,-123.025068476,49.2174653504,-123.024330302,49.2174665422,-123.023592128,49.2174676034,0,0
6380,E 46TH AV,-123.024716282,49.2280947465,-123.024141282,49.2280919552,-123.023566282,49.2280893828,0,0
6385,E 49TH AV,-123.024549107,49.2219769779,-123.024070274,49.221957296,-123.023591168,49.2219419521,0,0
6421,KINGSWAY,-123.025898514,49.2321884436,-123.025493803,49.2322095103,-123.025089091,49.232230577,0,0
6299,WALLACE ST,-123.190781985,49.2555962495,-123.190786782,49.2551440026,-123.190791444,49.2546917542,0,0
6545,HEATHER ST,-123.12023343,49.2524828452,-123.120249859,49.2520305751,-123.120266287,49.2515783051,0,0
6445,OAK ST,-123.127358665,49.2535254567,-123.127377382,49.2530733941,-123.127396121,49.2526213325,0,0
6551,LILLOOET ST,-123.039042096,49.2514838976,-123.039043169,49.2510421441,-123.039050991,49.2506004557,0,0
6258,W 21ST AV,-123.181833233,49.2537513122,-123.183483029,49.2537579946,-123.185132823,49.2537651248,0,0
6098,E 11TH AV,-123.028483589,49.2600968173,-123.026084034,49.2601030305,-123.023684479,49.2601092437,0,0
6442,NOOTKA ST,-123.041580977,49.2523250186,-123.041581711,49.251906057,-123.041582294,49.2514870951,0,0
6119,CAMBRIDGE ST,-123.028296801,49.2867042153,-123.028086823,49.2867041809,-123.027876845,49.2867041464,0,0
6412,HURST AV,-123.026401476,49.2201427117,-123.02616711,49.2201434174,-123.025932744,49.2201441231,0,0
6075,W 2ND AV,-123.17961209,49.2703083526,-123.180613017,49.2703244096,-123.181613945,49.2703404666,0,0
6402,GALIANO ROAD,-123.17669053,49.2547274485,-123.175799071,49.2544309313,-123.174947502,49.2540394836,0,0
6456,PUGET DRIVE,-123.174947502,49.2540394836,-123.174720568,49.2538887327,-123.174505986,49.2537208748,0,0
6539,COLLINGWOOD ST,-123.181833233,49.2537513122,-123.181837691,49.2532990911,-123.181842485,49.2528468735,0,0
6099,E 27TH AV,-123.028535731,49.2461979838,-123.026141072,49.2461885514,-123.023746418,49.2461787292,0,0
6432,MARINE WAY,-123.027132816,49.2063916794,-123.025295137,49.2056699559,-123.02334302,49.2054265568,0,0
6151,E 48TH AV,-123.02786634,49.2252193868,-123.026924815,49.2252166304,-123.025983287,49.2252144825,0,0
6519,FLEMING ST,-123.071952559,49.2516240561,-123.071974532,49.2509962511,-123.071996313,49.2503684394,0,0
6433,MAXWELL ST,-123.070125097,49.2525004249,-123.070141142,49.2520496356,-123.070156509,49.2515988227,0,0
6508,WELLINGTON AV,-123.025169537,49.2380285278,-123.02439842,49.2377129773,-123.023628407,49.2373947506,0,0
6127,COLLINGWOOD ST,-123.181817288,49.2555609344,-123.181821042,49.2551084719,-123.181825865,49.2546560194,0,0
6473,TRINITY ST,-123.025666648,49.2896860881,-123.024538871,49.2896861342,-123.023411094,49.2896861803,0,0
6146,E 45TH AV,-123.029156654,49.2292461656,-123.029031678,49.229245383,-123.028906702,49.2292446003,0,0
6362,CROWLEY DRIVE,-123.027879096,49.2353928113,-123.027414635,49.2351810066,-123.026934552,49.2350318042,0,0
6369,E 22ND AV,-123.026225643,49.2506503413,-123.025783971,49.2506461589,-123.025342297,49.25064211,0,0
6239,TUPPER ST,-123.116000305,49.2542111433,-123.116013758,49.2537589846,-123.116031084,49.2533069577,0,0
6378,E 45TH AV,-123.025026079,49.22922873,-123.024297676,49.2292274533,-123.023569293,49.2292228207,0,0
6351,CAMBRIDGE ST,-123.025671824,49.286703533,-123.024567168,49.2867026619,-123.023462513,49.2867017907,0,0
6276,W 37TH AV,-123.181978143,49.2385581465,-123.183627442,49.2385638597,-123.18527674,49.2385696624,0,0
6126,CLARK DRIVE,-123.077901449,49.2535250623,-123.077918305,49.2530728307,-123.077935108,49.2526205971,0,0
6522,LANARK ST,-123.074646437,49.2516653802,-123.074668071,49.2510349207,-123.074690541,49.250404491,0,0
6523,MAXWELL ST,-123.070156509,49.2515988227,-123.070178036,49.2509718819,-123.070199103,49.2503449255,0,0
6521,KNIGHT ST,-123.07607354,49.2504224516,-123.076078396,49.2502649915,-123.076083252,49.2501075314,0,0
6520,KNIGHT ST,-123.076028476,49.2516878395,-123.076050761,49.2510551367,-123.07607354,49.2504224516,0,0
6153,E 5TH AV,-123.028484761,49.2656679333,-123.027630112,49.2657151735,-123.026768743,49.2657170436,-123.02676874,49.26571704
6066,W 12TH AV,-123.179929653,49.2615513217,-123.180931508,49.2615669031,-123.181933363,49.2615824656,0,0
6275,W 36TH AV,-123.181976694,49.2395056453,-123.183624616,49.2395123086,-123.185272541,49.2395184961,0,0
6273,W 34TH AV,-123.18195354,49.2414038947,-123.183604534,49.2414101804,-123.185255529,49.2414162956,0,0
6560,ONTARIO ST,-123.104837474,49.2518614744,-123.104858382,49.2514094805,-123.104878942,49.2509574707,0,0
6105,PRICE ST,-123.028478279,49.2417426142,-123.026984594,49.2411240067,-123.02548715,49.2405144363,0,0
6465,SCALES PLACE,-123.025050181,49.2403585013,-123.024659563,49.2407844823,-123.023837883,49.2407821098,-123.02383788,49.24078211
6247,W 12TH AV,-123.181933363,49.2615824656,-123.182900513,49.2615975803,-123.183867664,49.2616126949,0,0
6124,CHARLES ST,-123.028375649,49.2732378213,-123.028050416,49.2732373516,-123.027725183,49.2732368818,0,0
6562,POINT GREY ROAD,-123.185550865,49.2722626201,-123.186503903,49.2722783072,-123.187456942,49.2722939942,0,0
6155,E HASTINGS ST,-123.028306556,49.281116421,-123.026993714,49.2811156887,-123.025680871,49.2811149565,0,0
6318,W 21ST AV,-123.185132823,49.2537651248,-123.186584112,49.2537704095,-123.1880354,49.2537762598,0,0
6451,PRICE ST,-123.02548715,49.2405144363,-123.025271596,49.2404223148,-123.025050181,49.2403585013,0,0
6216,PANDORA ST,-123.028303413,49.2829518602,-123.026991079,49.2829511278,-123.025678744,49.2829503954,0,0
6168,FRANKLIN ST,-123.028305838,49.2820484113,-123.026993769,49.2820473735,-123.025681699,49.2820463357,0,0
6344,ARBUTUS ST,-123.152985052,49.2543882119,-123.153001835,49.2539361792,-123.153018619,49.2534841466,0,0
6255,W 19TH AV,-123.181817288,49.2555609344,-123.183466055,49.2555674772,-123.185114824,49.2555738954,0,0
6411,HIGHBURY ST,-123.188026251,49.2546811944,-123.188030703,49.2542287259,-123.1880354,49.2537762598,0,0
6564,PRINCE EDWARD ST,-123.096643074,49.2520087202,-123.096659855,49.2515576744,-123.096676299,49.2511066162,0,0
6371,E 24TH AV,-123.026235887,49.2487959553,-123.025798973,49.2487953067,-123.025362059,49.2487946581,0,0
6230,SLOCAN ST,-123.049555916,49.2532160692,-123.049563548,49.2527966749,-123.049571003,49.2523772772,0,0
6393,E PENDER ST,-123.025682056,49.2801917812,-123.024630301,49.2801914121,-123.023578547,49.2801910431,0,0
6100,E 28TH AV,-123.028537714,49.2453462428,-123.028210015,49.2453581013,-123.027881705,49.2453566125,0,0
6262,W 26TH AV,-123.181782494,49.2489973602,-123.18261169,49.2490011858,-123.183440886,49.2490050114,0,0
6097,CYPRESS ST,-123.148463303,49.2542034292,-123.148487209,49.2535534216,-123.148511114,49.252903414,0,0
6307,WINDSOR ST,-123.083692712,49.2536181148,-123.083706316,49.2531638025,-123.083726121,49.2527097181,0,0
6111,ADANAC ST,-123.028318373,49.2774286383,-123.02700428,49.2774263548,-123.025690187,49.2774240713,0,0
6303,WILLIAM ST,-123.028376685,49.2741065853,-123.027231391,49.2741064864,-123.026086097,49.2741063875,0,0
6134,DUMFRIES ST,-123.072927043,49.2534465338,-123.072943199,49.2529947594,-123.0729592,49.2525429795,0,0
6459,QUESNEL DRIVE,-123.17669053,49.2547274485,-123.17669201,49.2544412076,-123.176586178,49.2541821016,0,0
6425,LOUGHEED HIGHWAY,-123.025701101,49.2650103442,-123.024687668,49.2653294273,-123.023649809,49.2655561074,0,0
6232,ST. CATHERINES ST,-123.085629548,49.2536450314,-123.08564319,49.2531927518,-123.085660373,49.252740593,0,0
6286,W 48TH AV,-123.182073651,49.2285353012,-123.183765512,49.2285470292,-123.185457372,49.2285587573,0,0
6263,W 26TH AV,-123.183440886,49.2490050114,-123.184310912,49.2490089891,-123.185180938,49.2490129668,0,0
6382,E 47TH AV,-123.024726559,49.2263666917,-123.024149453,49.2263667887,-123.023572356,49.2263639826,0,0
6420,KINGSWAY,-123.025089091,49.232230577,-123.02494984,49.2322367508,-123.024810588,49.2322429246,0,0
6419,KINGSWAY,-123.024810588,49.2322429246,-123.024221168,49.2322730969,-123.023631747,49.2323032691,0,0
6236,TRAFALGAR ST,-123.165102157,49.25548773,-123.165118851,49.2550357591,-123.165135546,49.2545837883,0,0
6460,RAE AV,-123.025476605,49.2369774381,-123.024551312,49.2365967586,-123.023625783,49.2362166537,-123.0254766,49.23697744
6358,CLARK DRIVE,-123.077935108,49.2526205971,-123.077940783,49.2521675839,-123.077960821,49.2517149767,0,0
6289,W 50TH AV,-123.182929632,49.2265212309,-123.184203016,49.2264890905,-123.185490212,49.2264930134,-123.18292963,49.22652123
6398,FLEMING ST,-123.071921743,49.252526602,-123.071937105,49.2520753275,-123.071952559,49.2516240561,0,0
6304,WILLOW ST,-123.122112363,49.2543317585,-123.122130964,49.2538798248,-123.12215052,49.2534279314,0,0
6244,VINE ST,-123.157970239,49.2553717504,-123.158003027,49.254920768,-123.15800376,49.2544685842,0,0
6231,SOPHIA ST,-123.098512129,49.2538475641,-123.098528869,49.253394783,-123.098546399,49.2529420318,0,0
6249,W 14TH AV,-123.181998831,49.2597748361,-123.182965529,49.2597904862,-123.183932227,49.2598061362,0,0
6218,PETERSHAM AV,-123.02781103,49.2272920345,-123.026872141,49.227287003,-123.025965186,49.2273121188,0,0
6131,CROWLEY DRIVE,-123.028860919,49.2358402817,-123.028370008,49.2356165465,-123.027879096,49.2353928113,0,0
6504,W 8TH AV,-123.183738403,49.2651928766,-123.184773691,49.2652084284,-123.185808991,49.2652232344,0,0
6394,EDINBURGH ST,-123.02467139,49.2915991259,-123.024024992,49.2915968991,-123.023378594,49.2915946723,-123.02467139,49.29159913
6450,POINT GREY ROAD,-123.183481725,49.2721350262,-123.184513863,49.2722405193,-123.185550865,49.2722626201,0,0
6120,CAMBRIDGE ST,-123.027876845,49.2867041464,-123.02771932,49.28670411,-123.027561794,49.2867040736,0,0
6280,W 40TH AV,-123.182003622,49.2356778537,-123.18365452,49.2356870444,-123.185305417,49.2356962352,0,0
6359,CLARK DRIVE,-123.077960821,49.2517149767,-123.077970666,49.251443755,-123.07798051,49.2511725334,0,0
6104,HAIDA DRIVE,-123.02755922,49.2545202248,-123.026206607,49.2536408543,-123.02460151,49.2535835727,0,0
6510,WELWYN ST,-123.069363072,49.2524892262,-123.069377886,49.2520391638,-123.069392701,49.2515891014,0,0
6183,KNIGHT ST,-123.075967612,49.2534947948,-123.075984296,49.253042564,-123.076001143,49.2525903392,0,0
6325,W 33RD AV,-123.185247737,49.2423631205,-123.186695585,49.2423699556,-123.188143433,49.2423768372,0,0
6281,W 41ST AV,-123.182010474,49.2347539502,-123.183667034,49.2347573702,-123.185323594,49.2347606635,0,0
6282,W 42ND AV,-123.182017358,49.2338011438,-123.183679701,49.2338037003,-123.185342044,49.233806579,0,0
6257,W 20TH AV,-123.181825865,49.2546560194,-123.183474825,49.254662525,-123.185123783,49.2546695993,0,0
6252,W 16TH AV,-123.182066906,49.2578778812,-123.183033735,49.257892527,-123.184000564,49.2579071728,0,0
6084,WALLACE ST,-123.190776496,49.2565001795,-123.190779834,49.2560482181,-123.190781985,49.2555962495,0,0
6553,MACKENZIE ST,-123.170105568,49.2537017472,-123.170110458,49.2532495769,-123.17011535,49.2527974067,0,0
6524,W 48TH AV,-123.186963641,49.2283011695,-123.18891528,49.2283123028,-123.190866919,49.2283234362,0,0
6387,E GEORGIA ST,-123.025687864,49.2782450171,-123.024633428,49.2782430245,-123.023578993,49.278241032,0,0
6188,MACDONALD ST,-123.167721262,49.2555003288,-123.167737016,49.255048233,-123.167752774,49.2545961373,0,0
6537,CARNARVON ST,-123.172869032,49.2537137198,-123.172873365,49.2532617392,-123.172877694,49.2528097586,0,0
6455,PUGET DRIVE,-123.175399742,49.254630287,-123.175173624,49.2543348835,-123.174947502,49.2540394836,0,0
6477,VALLEY DRIVE,-123.162726683,49.2545444789,-123.162384171,49.2540897463,-123.162049761,49.2536290239,0,0
6213,OAK ST,-123.127321322,49.2544261975,-123.127339999,49.2539758273,-123.127358665,49.2535254567,0,0
6391,E KENT AV SOUTH,-123.028495973,49.204676669,-123.027294076,49.2045072383,-123.026092179,49.2043378076,0,0
6434,MCGILL ST,-123.025668139,49.2886912136,-123.02454843,49.2886912536,-123.02342872,49.2886912936,0,0
6554,MAIN ST,-123.10093729,49.2517933547,-123.100947308,49.2514806454,-123.100957327,49.2511679361,0,0
6245,W 10TH AV,-123.181866454,49.263410587,-123.18283441,49.2634257004,-123.183802366,49.2634408139,0,0
6248,W 13TH AV,-123.181965569,49.2606789167,-123.182932777,49.2606937606,-123.183899984,49.2607086064,0,0
6193,MALTA AV,-123.02755922,49.2545202248,-123.027079992,49.2548324939,-123.026601044,49.2551452212,0,0
6366,E 18TH AV,-123.024599881,49.2542046479,-123.024154571,49.2542043292,-123.023709261,49.2542040156,0,0
6149,E 46TH AV,-123.027788798,49.2281088364,-123.026880874,49.2281034112,-123.025972948,49.2281005965,0,0
6205,MONMOUTH AV,-123.028289331,49.2404888412,-123.027295912,49.2400813482,-123.026302492,49.2396738552,0,0
6078,W 4TH AV,-123.179675543,49.2685214661,-123.180677856,49.2685373625,-123.181680169,49.2685532589,0,0
6486,W 13TH AV,-123.185220413,49.2606841081,-123.185600498,49.2606901857,-123.185972485,49.2607417377,0,0
6080,W 6TH AV,-123.179738914,49.2668077263,-123.180740396,49.2668234232,-123.181741875,49.2668393146,0,0
6338,W 50TH AV,-123.185490212,49.2264930134,-123.188278841,49.2265117616,-123.19106747,49.2265305097,0,0
6186,LILLOOET ST,-123.039039682,49.253160266,-123.039040272,49.2527410436,-123.039040752,49.252321821,0,0
6228,RUPERT ST,-123.033784005,49.2531527742,-123.033782524,49.2527343071,-123.033785578,49.2523158485,0,0
6534,BOUNDARY ROAD,-123.02371362,49.2515126537,-123.023713962,49.2510697782,-123.023714405,49.2506269028,0,0
6137,E 22ND AV,-123.02851399,49.2506255031,-123.027369816,49.2506379222,-123.026225643,49.2506503413,0,0
6462,RUMBLE AV,-123.025569479,49.2147982207,-123.024577388,49.2147992823,-123.023585297,49.2148003439,0,0
6511,WILLIAM ST,-123.026086097,49.2741063875,-123.02484499,49.2741049799,-123.023603883,49.2741038179,0,0
6087,WILLIAM ST,-123.030157642,49.2741144898,-123.029267164,49.2741105375,-123.028376685,49.2741065853,-123.03015764,49.27411449
6405,GRAVELEY ST,-123.026875799,49.2703151656,-123.02612768,49.2703125148,-123.025379562,49.2703098639,0,0
6298,WALKER ST,-123.057909076,49.2518650905,-123.05855562,49.2508648032,-123.059202149,49.2498645062,0,0
6440,NANAIMO ST,-123.056612449,49.252352452,-123.056614643,49.251933269,-123.056616836,49.2515140861,0,0
6557,NANAIMO ST,-123.056616836,49.2515140861,-123.056617942,49.251071516,-123.056619047,49.250628946,0,0
6428,MAIN ST,-123.100908259,49.2526989301,-123.100918223,49.2523863586,-123.100928242,49.2520737887,0,0
6527,ALEXANDRA ST,-123.142237905,49.2525086183,-123.141791233,49.2521394222,-123.141344562,49.2517702261,0,0
6341,ALEXANDRA ST,-123.143580258,49.253625559,-123.142909081,49.2530670886,-123.142237905,49.2525086183,0,0
6169,FRASER ST,-123.089949743,49.2537148879,-123.089966937,49.2532627436,-123.089984131,49.2528105994,0,0
6323,W 30TH AV,-123.185214869,49.2452158612,-123.18666253,49.2452243401,-123.1881102,49.2452311076,0,0
6556,MANITOBA ST,-123.107300687,49.251908282,-123.107320884,49.2514562742,-123.107340748,49.2510042516,0,0
6392,E KENT AV SOUTH,-123.026092179,49.2043378076,-123.024738525,49.204146799,-123.023384871,49.2039557905,0,0
6166,FOSTER AV,-123.028116845,49.2341211853,-123.027552682,49.2341199613,-123.026988519,49.2341191696,0,0
6536,CAMOSUN ST,-123.19658097,49.2538086489,-123.196584643,49.2533562089,-123.196587492,49.2529037629,0,0
6241,VALLEY DRIVE,-123.163417729,49.2554593791,-123.163072097,49.2550020114,-123.162726683,49.2545444789,0,0
6381,E 47TH AV,-123.025951797,49.2263720819,-123.025339178,49.2263693868,-123.024726559,49.2263666917,0,0
6408,HENNEPIN AV,-123.026403291,49.2218481696,-123.026115919,49.2217712129,-123.025826661,49.221701651,0,0
6199,MARSHALL ST,-123.062078395,49.2530248715,-123.062349151,49.2526091281,-123.062619906,49.2521933839,0,0
6121,CAMOSUN ST,-123.196565982,49.255616282,-123.196569782,49.2551642616,-123.196573565,49.254712241,0,0
6265,W 27TH AV,-123.183450419,49.2480549107,-123.184319642,49.2480580971,-123.185188866,49.2480613033,0,0
6518,DUMFRIES ST,-123.073263069,49.2516444702,-123.073285992,49.2510151948,-123.073308915,49.2503859193,0,0
6312,HUDSON ST,-123.134957352,49.2534727539,-123.134689048,49.2526601762,-123.134413056,49.2518499833,0,0
6140,E 25TH AV,-123.028528266,49.2478827112,-123.027384237,49.2478922204,-123.026240208,49.2479017297,0,0
6102,GRANDVIEW HIGHWAY,-123.028502241,49.2581429539,-123.026499049,49.258163527,-123.02449579,49.2581577965,0,0
6321,W 24TH AV,-123.185160529,49.2510507613,-123.186610604,49.25105603,-123.188060678,49.2510613589,0,0
6135,DUNBAR ST,-123.185114824,49.2555738954,-123.185119303,49.2551217473,-123.185123783,49.2546695993,0,0
6400,FRANKLIN ST,-123.025681699,49.2820463357,-123.024613969,49.2820455736,-123.023546239,49.2820448116,0,0
6195,MANITOBA ST,-123.107216785,49.2538067027,-123.10723949,49.2532999235,-123.107261545,49.2527931155,0,0
6538,CAROLINA ST,-123.091991036,49.2519361314,-123.092006883,49.2514838666,-123.092023667,49.2510316356,0,0
6177,HULL ST,-123.064271127,49.2526540319,-123.064622965,49.2521127925,-123.065203036,49.251879362,0,0
6108,VICTORIA DRIVE,-123.065203036,49.251879362,-123.065097768,49.2516400789,-123.065023838,49.2513896191,0,0
6246,W 11TH AV,-123.181899384,49.262486547,-123.182867324,49.2625021595,-123.183835264,49.2625177719,0,0
6162,EUCLID AV,-123.029253548,49.2348181249,-123.028686411,49.2347579852,-123.028115963,49.2347446454,0,0
6502,W 6TH AV,-123.183677402,49.2668704717,-123.184713897,49.2668868545,-123.185750393,49.2669030935,0,0
6503,W 7TH AV,-123.183707897,49.2660319711,-123.184743479,49.2660476265,-123.185779061,49.266063282,0,0
6288,W 4TH AV,-123.181680169,49.2685532589,-123.182640873,49.2685687547,-123.183601577,49.2685842505,0,0
6300,WELLINGTON AV,-123.030100545,49.2400559364,-123.029596916,49.2398494499,-123.029093824,49.2396416585,0,0
6163,FALAISE AV,-123.02934367,49.2555839286,-123.02887962,49.2558868093,-123.028415458,49.2561895206,0,0
6339,W 51ST AV,-123.18550625,49.2254979939,-123.188301394,49.22551647,-123.191096538,49.2255349461,0,0
6109,GRANDVIEW HIGHWAY,-123.02449579,49.2581577965,-123.024095631,49.2581557125,-123.023695472,49.2581536286,0,0
6207,MOSCROP ST,-123.028603337,49.244018522,-123.028306653,49.2438978467,-123.028009969,49.2437771714,-123.02860334,49.24401852
6305,WINDERMERE ST,-123.036519764,49.2531569153,-123.036520651,49.2527377468,-123.036521427,49.2523185781,0,0
6157,E KENT AV SOUTH,-123.03118981,49.2050564101,-123.029842891,49.2048665396,-123.028495973,49.204676669,0,0
6406,GRAVELEY ST,-123.025379562,49.2703098639,-123.024501428,49.2703067354,-123.023623295,49.2703036069,0,0
6418,KINGSWAY,-123.026465272,49.232165684,-123.026181893,49.2321770638,-123.025898514,49.2321884436,0,0
6484,W 11TH AV,-123.183835264,49.2625177719,-123.18486351,49.2625337893,-123.185891755,49.2625498066,0,0
6142,E 29TH AV,-123.028539959,49.2445213703,-123.027914447,49.244518889,-123.027288936,49.2445162395,0,0
6374,E 29TH AV,-123.025832785,49.2445105115,-123.025388497,49.2445084596,-123.024944207,49.2445066409,0,0
6375,E 29TH AV,-123.024944207,49.2445066409,-123.024356479,49.2445041983,-123.023768751,49.2445016454,0,0
6435,MEARES AV,-123.025770183,49.2205498004,-123.025173162,49.2205500883,-123.024576141,49.2205503763,0,0
6277,W 38TH AV,-123.181988369,49.2377219958,-123.183636366,49.2377289646,-123.185284364,49.2377359335,0,0
6501,W 5TH AV,-123.183645359,49.2677253189,-123.184682105,49.2677429988,-123.185718861,49.2677601084,0,0
